Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCE55,OUT046,1800.8264375756853
FDB57,OUT018,1800.8264375756853
FDQ04,OUT013,1800.8264375756853
FDQ47,OUT019,1800.8264375756853
FDY14,OUT019,1800.8264375756853
DRK37,OUT017,1800.8264375756853
FDO25,OUT017,1800.8264375756853
FDL57,OUT046,1800.8264375756853
NCK29,OUT018,1800.8264375756853
FDK46,OUT027,1800.8264375756853
NCB43,OUT010,1800.8264375756853
DRE01,OUT027,1800.8264375756853
FDC46,OUT018,1800.8264375756853
FDQ23,OUT045,1800.8264375756853
FDX38,OUT049,1800.8264375756853
FDG60,OUT018,1800.8264375756853
FDW55,OUT017,1800.8264375756853
FDP39,OUT013,1800.8264375756853
FDB20,OUT018,1800.8264375756853
FDV21,OUT017,1800.8264375756853
FDZ02,OUT013,1800.8264375756853
FDP19,OUT027,1800.8264375756853
FDA38,OUT035,1800.8264375756853
FDH22,OUT045,1800.8264375756853
DRM11,OUT045,1800.8264375756853
FDO12,OUT027,1800.8264375756853
FDT14,OUT049,1800.8264375756853
FDW34,OUT010,1800.8264375756853
FDG04,OUT027,1800.8264375756853
FDW59,OUT018,1800.8264375756853
FDR33,OUT018,1800.8264375756853
FDP32,OUT013,1800.8264375756853
FDL13,OUT027,1800.8264375756853
FDD22,OUT013,1800.8264375756853
FDV40,OUT027,1800.8264375756853
NCD55,OUT046,1800.8264375756853
FDQ20,OUT010,1800.8264375756853
FDD28,OUT045,1800.8264375756853
FDC39,OUT045,1800.8264375756853
NCR17,OUT049,1800.8264375756853
DRO35,OUT018,1800.8264375756853
FDF40,OUT049,1800.8264375756853
FDR31,OUT018,1800.8264375756853
NCQ41,OUT017,1800.8264375756853
FDP38,OUT046,1800.8264375756853
NCU54,OUT027,1800.8264375756853
FDG22,OUT018,1800.8264375756853
DRK59,OUT013,1800.8264375756853
FDC37,OUT046,1800.8264375756853
NCO42,OUT013,1800.8264375756853
NCT42,OUT017,1800.8264375756853
FDX27,OUT035,1800.8264375756853
FDV40,OUT018,1800.8264375756853
FDT45,OUT027,1800.8264375756853
FDS47,OUT019,1800.8264375756853
FDR45,OUT035,1800.8264375756853
FDB03,OUT045,1800.8264375756853
FDO49,OUT035,1800.8264375756853
FDU60,OUT027,1800.8264375756853
FDB26,OUT018,1800.8264375756853
FDB46,OUT017,1800.8264375756853
FDQ37,OUT019,1800.8264375756853
FDN03,OUT017,1800.8264375756853
NCX30,OUT045,1800.8264375756853
FDK32,OUT019,1800.8264375756853
DRM47,OUT013,1800.8264375756853
NCO02,OUT046,1800.8264375756853
FDP04,OUT013,1800.8264375756853
NCO43,OUT049,1800.8264375756853
FDD59,OUT013,1800.8264375756853
FDQ10,OUT017,1800.8264375756853
FDW45,OUT035,1800.8264375756853
NCK30,OUT049,1800.8264375756853
FDU31,OUT018,1800.8264375756853
NCQ17,OUT019,1800.8264375756853
FDN01,OUT017,1800.8264375756853
FDZ19,OUT049,1800.8264375756853
DRG37,OUT017,1800.8264375756853
FDE32,OUT045,1800.8264375756853
FDO34,OUT049,1800.8264375756853
FDM04,OUT019,1800.8264375756853
FDZ25,OUT049,1800.8264375756853
FDU08,OUT049,1800.8264375756853
NCW30,OUT045,1800.8264375756853
NCM18,OUT013,1800.8264375756853
FDS22,OUT035,1800.8264375756853
NCH18,OUT017,1800.8264375756853
FDC23,OUT013,1800.8264375756853
FDY46,OUT013,1800.8264375756853
NCU06,OUT046,1800.8264375756853
FDX57,OUT045,1800.8264375756853
FDX36,OUT027,1800.8264375756853
FDL16,OUT045,1800.8264375756853
FDT16,OUT010,1800.8264375756853
FDN16,OUT018,1800.8264375756853
FDC03,OUT046,1800.8264375756853
DRF60,OUT013,1800.8264375756853
FDS27,OUT027,1800.8264375756853
FDP33,OUT010,1800.8264375756853
FDJ36,OUT018,1800.8264375756853
NCR42,OUT013,1800.8264375756853
FDV14,OUT017,1800.8264375756853
NCP42,OUT035,1800.8264375756853
FDB50,OUT027,1800.8264375756853
NCC30,OUT027,1800.8264375756853
FDA23,OUT018,1800.8264375756853
FDW16,OUT017,1800.8264375756853
FDQ52,OUT010,1800.8264375756853
FDB58,OUT049,1800.8264375756853
NCP29,OUT049,1800.8264375756853
NCM05,OUT045,1800.8264375756853
FDO25,OUT013,1800.8264375756853
NCM54,OUT046,1800.8264375756853
NCL54,OUT046,1800.8264375756853
FDL39,OUT010,1800.8264375756853
FDF53,OUT018,1800.8264375756853
NCQ42,OUT035,1800.8264375756853
FDF58,OUT013,1800.8264375756853
FDZ04,OUT035,1800.8264375756853
FDE26,OUT019,1800.8264375756853
FDS60,OUT017,1800.8264375756853
FDV58,OUT017,1800.8264375756853
FDM04,OUT045,1800.8264375756853
FDE08,OUT035,1800.8264375756853
NCB43,OUT049,1800.8264375756853
FDU11,OUT010,1800.8264375756853
FDF22,OUT019,1800.8264375756853
FDE24,OUT013,1800.8264375756853
DRJ49,OUT046,1800.8264375756853
NCQ53,OUT035,1800.8264375756853
NCL41,OUT013,1800.8264375756853
FDR22,OUT013,1800.8264375756853
FDH04,OUT035,1800.8264375756853
DRH15,OUT045,1800.8264375756853
FDY40,OUT049,1800.8264375756853
NCI17,OUT035,1800.8264375756853
NCC18,OUT013,1800.8264375756853
FDY28,OUT027,1800.8264375756853
FDB45,OUT027,1800.8264375756853
NCL30,OUT018,1800.8264375756853
FDM10,OUT017,1800.8264375756853
FDH22,OUT027,1800.8264375756853
NCZ53,OUT017,1800.8264375756853
NCI18,OUT013,1800.8264375756853
FDH14,OUT027,1800.8264375756853
FDR36,OUT027,1800.8264375756853
FDW01,OUT045,1800.8264375756853
FDK02,OUT027,1800.8264375756853
FDJ02,OUT018,1800.8264375756853
FDU55,OUT013,1800.8264375756853
NCV18,OUT027,1800.8264375756853
FDH14,OUT018,1800.8264375756853
FDZ37,OUT045,1800.8264375756853
FDX49,OUT049,1800.8264375756853
NCD43,OUT046,1800.8264375756853
FDZ07,OUT013,1800.8264375756853
FDK43,OUT035,1800.8264375756853
FDR32,OUT018,1800.8264375756853
FDT39,OUT013,1800.8264375756853
NCV54,OUT017,1800.8264375756853
FDF38,OUT018,1800.8264375756853
FDV60,OUT046,1800.8264375756853
FDH44,OUT027,1800.8264375756853
FDS21,OUT046,1800.8264375756853
NCL41,OUT045,1800.8264375756853
FDM46,OUT017,1800.8264375756853
FDU27,OUT045,1800.8264375756853
NCJ54,OUT017,1800.8264375756853
DRG51,OUT018,1800.8264375756853
NCA29,OUT019,1800.8264375756853
FDR47,OUT045,1800.8264375756853
NCL19,OUT027,1800.8264375756853
DRG01,OUT049,1800.8264375756853
FDG10,OUT046,1800.8264375756853
NCV05,OUT049,1800.8264375756853
NCH18,OUT019,1800.8264375756853
FDV14,OUT018,1800.8264375756853
DRJ23,OUT035,1800.8264375756853
DRJ11,OUT046,1800.8264375756853
FDZ03,OUT017,1800.8264375756853
FDI27,OUT010,1800.8264375756853
FDJ14,OUT018,1800.8264375756853
FDU32,OUT017,1800.8264375756853
FDD47,OUT027,1800.8264375756853
DRF36,OUT035,1800.8264375756853
FDM21,OUT046,1800.8264375756853
FDV10,OUT018,1800.8264375756853
FDH60,OUT018,1800.8264375756853
FDX47,OUT010,1800.8264375756853
FDT19,OUT019,1800.8264375756853
FDO11,OUT045,1800.8264375756853
FDH24,OUT027,1800.8264375756853
FDL02,OUT018,1800.8264375756853
FDB02,OUT049,1800.8264375756853
FDA43,OUT046,1800.8264375756853
FDG52,OUT045,1800.8264375756853
DRC12,OUT013,1800.8264375756853
FDY37,OUT018,1800.8264375756853
NCU18,OUT045,1800.8264375756853
FDU09,OUT035,1800.8264375756853
DRJ25,OUT027,1800.8264375756853
DRE12,OUT018,1800.8264375756853
DRL47,OUT017,1800.8264375756853
DRK01,OUT046,1800.8264375756853
FDC22,OUT019,1800.8264375756853
FDG44,OUT013,1800.8264375756853
FDW04,OUT035,1800.8264375756853
FDK09,OUT049,1800.8264375756853
NCN43,OUT035,1800.8264375756853
FDG04,OUT049,1800.8264375756853
FDH32,OUT010,1800.8264375756853
DRI47,OUT017,1800.8264375756853
DRE15,OUT013,1800.8264375756853
FDY11,OUT035,1800.8264375756853
FDO60,OUT049,1800.8264375756853
FDQ20,OUT018,1800.8264375756853
FDO57,OUT027,1800.8264375756853
FDT14,OUT019,1800.8264375756853
FDA57,OUT049,1800.8264375756853
DRN35,OUT017,1800.8264375756853
FDJ03,OUT046,1800.8264375756853
FDX28,OUT017,1800.8264375756853
DRE25,OUT045,1800.8264375756853
FDR09,OUT046,1800.8264375756853
FDB23,OUT035,1800.8264375756853
FDO08,OUT045,1800.8264375756853
FDQ23,OUT049,1800.8264375756853
FDW04,OUT013,1800.8264375756853
DRK13,OUT010,1800.8264375756853
NCL17,OUT027,1800.8264375756853
FDY21,OUT035,1800.8264375756853
FDJ38,OUT027,1800.8264375756853
FDA37,OUT019,1800.8264375756853
FDV43,OUT013,1800.8264375756853
FDL36,OUT046,1800.8264375756853
FDD53,OUT045,1800.8264375756853
FDZ19,OUT010,1800.8264375756853
FDV21,OUT045,1800.8264375756853
NCL54,OUT018,1800.8264375756853
DRI47,OUT027,1800.8264375756853
DRG03,OUT049,1800.8264375756853
FDG21,OUT013,1800.8264375756853
FDW03,OUT018,1800.8264375756853
NCI55,OUT046,1800.8264375756853
DRC36,OUT019,1800.8264375756853
FDH22,OUT017,1800.8264375756853
FDV20,OUT045,1800.8264375756853
NCU41,OUT027,1800.8264375756853
FDN46,OUT027,1800.8264375756853
FDK50,OUT045,1800.8264375756853
NCA05,OUT027,1800.8264375756853
DRH01,OUT018,1800.8264375756853
FDT08,OUT018,1800.8264375756853
FDM08,OUT018,1800.8264375756853
FDZ07,OUT035,1800.8264375756853
FDS22,OUT017,1800.8264375756853
FDV35,OUT027,1800.8264375756853
FDI28,OUT010,1800.8264375756853
FDW58,OUT027,1800.8264375756853
FDT52,OUT045,1800.8264375756853
FDY34,OUT046,1800.8264375756853
FDR10,OUT046,1800.8264375756853
FDK57,OUT017,1800.8264375756853
FDR02,OUT027,1800.8264375756853
FDX49,OUT046,1800.8264375756853
FDQ20,OUT046,1800.8264375756853
DRK23,OUT045,1800.8264375756853
NCW06,OUT046,1800.8264375756853
FDR31,OUT017,1800.8264375756853
NCE43,OUT013,1800.8264375756853
DRO59,OUT027,1800.8264375756853
FDN09,OUT049,1800.8264375756853
FDR11,OUT046,1800.8264375756853
FDO57,OUT013,1800.8264375756853
NCX18,OUT017,1800.8264375756853
FDB05,OUT018,1800.8264375756853
FDQ08,OUT018,1800.8264375756853
NCG43,OUT035,1800.8264375756853
FDJ56,OUT013,1800.8264375756853
FDA13,OUT010,1800.8264375756853
FDO56,OUT017,1800.8264375756853
FDB37,OUT018,1800.8264375756853
FDZ02,OUT018,1800.8264375756853
FDQ24,OUT046,1800.8264375756853
FDM16,OUT013,1800.8264375756853
FDU35,OUT049,1800.8264375756853
FDT35,OUT035,1800.8264375756853
NCX30,OUT049,1800.8264375756853
FDG04,OUT017,1800.8264375756853
FDI12,OUT035,1800.8264375756853
FDE35,OUT035,1800.8264375756853
NCP14,OUT027,1800.8264375756853
NCY53,OUT045,1800.8264375756853
FDP49,OUT017,1800.8264375756853
FDQ04,OUT017,1800.8264375756853
FDM39,OUT035,1800.8264375756853
FDO58,OUT019,1800.8264375756853
FDC56,OUT017,1800.8264375756853
NCQ54,OUT046,1800.8264375756853
FDV10,OUT027,1800.8264375756853
NCK17,OUT046,1800.8264375756853
NCF55,OUT027,1800.8264375756853
FDV33,OUT013,1800.8264375756853
NCH29,OUT019,1800.8264375756853
FDA37,OUT027,1800.8264375756853
FDH46,OUT018,1800.8264375756853
FDS25,OUT035,1800.8264375756853
FDH04,OUT027,1800.8264375756853
FDX52,OUT046,1800.8264375756853
NCD42,OUT017,1800.8264375756853
FDW47,OUT017,1800.8264375756853
FDL25,OUT027,1800.8264375756853
NCJ06,OUT010,1800.8264375756853
FDY09,OUT013,1800.8264375756853
FDS40,OUT046,1800.8264375756853
FDH41,OUT017,1800.8264375756853
FDG38,OUT035,1800.8264375756853
FDU03,OUT027,1800.8264375756853
FDV20,OUT046,1800.8264375756853
DRB13,OUT045,1800.8264375756853
NCQ30,OUT013,1800.8264375756853
NCH06,OUT013,1800.8264375756853
FDU50,OUT018,1800.8264375756853
NCO42,OUT019,1800.8264375756853
FDW09,OUT018,1800.8264375756853
FDH04,OUT013,1800.8264375756853
FDC21,OUT045,1800.8264375756853
FDL21,OUT049,1800.8264375756853
FDM46,OUT010,1800.8264375756853
FDT22,OUT019,1800.8264375756853
FDB28,OUT035,1800.8264375756853
FDI12,OUT018,1800.8264375756853
FDA28,OUT045,1800.8264375756853
FDF59,OUT013,1800.8264375756853
FDM45,OUT027,1800.8264375756853
FDQ56,OUT017,1800.8264375756853
FDR46,OUT049,1800.8264375756853
FDT01,OUT013,1800.8264375756853
FDD16,OUT027,1800.8264375756853
NCU30,OUT010,1800.8264375756853
FDM40,OUT010,1800.8264375756853
FDI56,OUT035,1800.8264375756853
NCS30,OUT013,1800.8264375756853
FDU08,OUT017,1800.8264375756853
FDX51,OUT027,1800.8264375756853
FDA43,OUT045,1800.8264375756853
FDX59,OUT010,1800.8264375756853
FDC37,OUT018,1800.8264375756853
FDP58,OUT013,1800.8264375756853
NCY42,OUT035,1800.8264375756853
FDF21,OUT018,1800.8264375756853
FDU10,OUT027,1800.8264375756853
DRL47,OUT018,1800.8264375756853
FDA58,OUT018,1800.8264375756853
FDJ22,OUT049,1800.8264375756853
FDK50,OUT046,1800.8264375756853
FDO38,OUT035,1800.8264375756853
DRF60,OUT035,1800.8264375756853
NCZ42,OUT019,1800.8264375756853
FDD35,OUT049,1800.8264375756853
FDL25,OUT045,1800.8264375756853
FDJ16,OUT013,1800.8264375756853
DRK59,OUT049,1800.8264375756853
FDI50,OUT046,1800.8264375756853
NCB19,OUT045,1800.8264375756853
DRI37,OUT035,1800.8264375756853
FDA14,OUT027,1800.8264375756853
FDC08,OUT018,1800.8264375756853
FDS45,OUT046,1800.8264375756853
FDI21,OUT049,1800.8264375756853
DRJ47,OUT035,1800.8264375756853
DRE37,OUT027,1800.8264375756853
FDT55,OUT018,1800.8264375756853
NCG42,OUT027,1800.8264375756853
FDA31,OUT049,1800.8264375756853
NCW42,OUT046,1800.8264375756853
FDF50,OUT017,1800.8264375756853
FDK56,OUT049,1800.8264375756853
FDX10,OUT035,1800.8264375756853
NCK07,OUT027,1800.8264375756853
FDZ49,OUT017,1800.8264375756853
FDR33,OUT013,1800.8264375756853
FDO44,OUT018,1800.8264375756853
FDA20,OUT046,1800.8264375756853
NCL30,OUT045,1800.8264375756853
FDI05,OUT019,1800.8264375756853
FDQ12,OUT018,1800.8264375756853
FDH47,OUT017,1800.8264375756853
FDH34,OUT018,1800.8264375756853
FDF29,OUT046,1800.8264375756853
FDG40,OUT018,1800.8264375756853
NCE18,OUT017,1800.8264375756853
FDP21,OUT010,1800.8264375756853
FDY50,OUT013,1800.8264375756853
FDB36,OUT049,1800.8264375756853
NCZ29,OUT049,1800.8264375756853
FDU20,OUT018,1800.8264375756853
FDO56,OUT013,1800.8264375756853
FDW31,OUT049,1800.8264375756853
DRH59,OUT013,1800.8264375756853
NCB30,OUT017,1800.8264375756853
FDK43,OUT027,1800.8264375756853
FDW43,OUT045,1800.8264375756853
NCL19,OUT017,1800.8264375756853
FDJ27,OUT046,1800.8264375756853
FDC45,OUT046,1800.8264375756853
FDY40,OUT035,1800.8264375756853
NCM41,OUT035,1800.8264375756853
NCK18,OUT019,1800.8264375756853
FDP37,OUT049,1800.8264375756853
FDA27,OUT027,1800.8264375756853
NCX30,OUT035,1800.8264375756853
FDR09,OUT017,1800.8264375756853
FDG08,OUT027,1800.8264375756853
NCU30,OUT013,1800.8264375756853
FDB16,OUT017,1800.8264375756853
FDM16,OUT017,1800.8264375756853
FDC48,OUT013,1800.8264375756853
NCF18,OUT046,1800.8264375756853
FDU46,OUT018,1800.8264375756853
FDH41,OUT018,1800.8264375756853
NCN42,OUT010,1800.8264375756853
FDU49,OUT046,1800.8264375756853
FDB20,OUT027,1800.8264375756853
FDG50,OUT019,1800.8264375756853
FDW20,OUT045,1800.8264375756853
NCO55,OUT049,1800.8264375756853
FDX48,OUT046,1800.8264375756853
FDU48,OUT046,1800.8264375756853
FDR48,OUT019,1800.8264375756853
FDK27,OUT013,1800.8264375756853
FDT35,OUT013,1800.8264375756853
FDN12,OUT049,1800.8264375756853
NCE31,OUT019,1800.8264375756853
FDL21,OUT017,1800.8264375756853
FDV56,OUT017,1800.8264375756853
FDR16,OUT017,1800.8264375756853
NCP41,OUT049,1800.8264375756853
FDJ27,OUT013,1800.8264375756853
FDA07,OUT017,1800.8264375756853
FDK55,OUT049,1800.8264375756853
FDM33,OUT049,1800.8264375756853
FDY46,OUT046,1800.8264375756853
FDD36,OUT046,1800.8264375756853
FDB12,OUT027,1800.8264375756853
FDF28,OUT019,1800.8264375756853
NCE07,OUT019,1800.8264375756853
FDW50,OUT027,1800.8264375756853
NCW18,OUT017,1800.8264375756853
NCJ17,OUT019,1800.8264375756853
DRZ24,OUT010,1800.8264375756853
FDS07,OUT035,1800.8264375756853
NCW05,OUT010,1800.8264375756853
FDZ22,OUT018,1800.8264375756853
FDK02,OUT046,1800.8264375756853
FDZ45,OUT027,1800.8264375756853
FDL25,OUT046,1800.8264375756853
FDS08,OUT045,1800.8264375756853
NCZ42,OUT027,1800.8264375756853
FDX57,OUT035,1800.8264375756853
FDF21,OUT046,1800.8264375756853
FDJ56,OUT018,1800.8264375756853
FDX10,OUT013,1800.8264375756853
DRG48,OUT035,1800.8264375756853
DRN37,OUT046,1800.8264375756853
NCY41,OUT018,1800.8264375756853
FDN28,OUT045,1800.8264375756853
FDE34,OUT045,1800.8264375756853
FDR10,OUT045,1800.8264375756853
FDC32,OUT017,1800.8264375756853
DRG13,OUT046,1800.8264375756853
FDP59,OUT049,1800.8264375756853
NCT53,OUT010,1800.8264375756853
FDL57,OUT027,1800.8264375756853
FDN32,OUT010,1800.8264375756853
FDK09,OUT018,1800.8264375756853
FDA52,OUT010,1800.8264375756853
FDC57,OUT049,1800.8264375756853
FDI09,OUT035,1800.8264375756853
NCB07,OUT046,1800.8264375756853
FDP26,OUT035,1800.8264375756853
FDP40,OUT027,1800.8264375756853
FDL15,OUT013,1800.8264375756853
FDV07,OUT046,1800.8264375756853
FDS03,OUT017,1800.8264375756853
FDE50,OUT049,1800.8264375756853
FDQ15,OUT017,1800.8264375756853
FDQ33,OUT010,1800.8264375756853
FDT22,OUT013,1800.8264375756853
DRO35,OUT035,1800.8264375756853
FDJ41,OUT049,1800.8264375756853
FDQ27,OUT035,1800.8264375756853
FDC26,OUT017,1800.8264375756853
NCF43,OUT027,1800.8264375756853
NCR50,OUT035,1800.8264375756853
FDE39,OUT018,1800.8264375756853
FDN49,OUT027,1800.8264375756853
DRG11,OUT035,1800.8264375756853
NCA18,OUT049,1800.8264375756853
FDM36,OUT018,1800.8264375756853
FDW32,OUT017,1800.8264375756853
NCQ18,OUT010,1800.8264375756853
FDX14,OUT027,1800.8264375756853
FDD46,OUT017,1800.8264375756853
FDI34,OUT019,1800.8264375756853
NCJ17,OUT035,1800.8264375756853
FDB52,OUT035,1800.8264375756853
FDV55,OUT018,1800.8264375756853
FDC57,OUT046,1800.8264375756853
FDB29,OUT046,1800.8264375756853
NCO43,OUT035,1800.8264375756853
FDG44,OUT045,1800.8264375756853
FDJ34,OUT045,1800.8264375756853
FDH40,OUT049,1800.8264375756853
NCD07,OUT027,1800.8264375756853
FDB41,OUT017,1800.8264375756853
FDH47,OUT018,1800.8264375756853
DRK37,OUT035,1800.8264375756853
FDM25,OUT019,1800.8264375756853
NCX06,OUT045,1800.8264375756853
NCS05,OUT017,1800.8264375756853
FDS39,OUT045,1800.8264375756853
FDC47,OUT027,1800.8264375756853
FDG20,OUT013,1800.8264375756853
DRL23,OUT017,1800.8264375756853
FDY33,OUT013,1800.8264375756853
NCH18,OUT045,1800.8264375756853
FDX47,OUT035,1800.8264375756853
NCB06,OUT045,1800.8264375756853
FDP36,OUT049,1800.8264375756853
FDW44,OUT018,1800.8264375756853
NCU41,OUT018,1800.8264375756853
NCS17,OUT046,1800.8264375756853
FDD46,OUT035,1800.8264375756853
FDE45,OUT017,1800.8264375756853
FDI09,OUT017,1800.8264375756853
NCJ54,OUT010,1800.8264375756853
NCA29,OUT018,1800.8264375756853
NCN41,OUT027,1800.8264375756853
FDY34,OUT035,1800.8264375756853
NCG55,OUT035,1800.8264375756853
DRM49,OUT046,1800.8264375756853
NCB42,OUT049,1800.8264375756853
FDE58,OUT045,1800.8264375756853
DRJ25,OUT013,1800.8264375756853
FDS47,OUT010,1800.8264375756853
FDY21,OUT049,1800.8264375756853
NCI54,OUT013,1800.8264375756853
FDO24,OUT017,1800.8264375756853
FDY43,OUT035,1800.8264375756853
FDF35,OUT018,1800.8264375756853
NCP29,OUT019,1800.8264375756853
FDN28,OUT027,1800.8264375756853
FDJ50,OUT018,1800.8264375756853
FDQ14,OUT027,1800.8264375756853
FDC37,OUT035,1800.8264375756853
FDN08,OUT046,1800.8264375756853
FDD04,OUT035,1800.8264375756853
FDW34,OUT018,1800.8264375756853
FDP04,OUT017,1800.8264375756853
NCG07,OUT017,1800.8264375756853
NCN14,OUT018,1800.8264375756853
FDJ16,OUT045,1800.8264375756853
NCM42,OUT045,1800.8264375756853
NCF19,OUT046,1800.8264375756853
FDY21,OUT018,1800.8264375756853
FDY19,OUT035,1800.8264375756853
FDV09,OUT045,1800.8264375756853
FDA28,OUT013,1800.8264375756853
FDC38,OUT018,1800.8264375756853
FDL28,OUT045,1800.8264375756853
NCH43,OUT049,1800.8264375756853
NCN53,OUT045,1800.8264375756853
NCW05,OUT017,1800.8264375756853
NCO30,OUT018,1800.8264375756853
FDT04,OUT019,1800.8264375756853
FDB27,OUT018,1800.8264375756853
NCK07,OUT013,1800.8264375756853
NCA53,OUT013,1800.8264375756853
FDB33,OUT018,1800.8264375756853
FDU37,OUT017,1800.8264375756853
FDR13,OUT035,1800.8264375756853
FDE45,OUT049,1800.8264375756853
FDV37,OUT017,1800.8264375756853
FDX44,OUT019,1800.8264375756853
NCL06,OUT017,1800.8264375756853
FDJ28,OUT045,1800.8264375756853
FDX55,OUT049,1800.8264375756853
NCK17,OUT018,1800.8264375756853
FDH52,OUT035,1800.8264375756853
FDN13,OUT027,1800.8264375756853
FDK44,OUT018,1800.8264375756853
FDU16,OUT046,1800.8264375756853
FDZ07,OUT017,1800.8264375756853
NCN06,OUT027,1800.8264375756853
FDH02,OUT010,1800.8264375756853
NCW18,OUT045,1800.8264375756853
FDH57,OUT013,1800.8264375756853
FDV35,OUT045,1800.8264375756853
NCU29,OUT013,1800.8264375756853
NCP02,OUT046,1800.8264375756853
FDN44,OUT013,1800.8264375756853
FDX03,OUT018,1800.8264375756853
FDR11,OUT010,1800.8264375756853
FDA36,OUT046,1800.8264375756853
FDP58,OUT027,1800.8264375756853
FDH31,OUT045,1800.8264375756853
FDH34,OUT035,1800.8264375756853
FDS13,OUT035,1800.8264375756853
FDT01,OUT018,1800.8264375756853
FDY09,OUT049,1800.8264375756853
FDV33,OUT027,1800.8264375756853
NCW29,OUT010,1800.8264375756853
NCN17,OUT045,1800.8264375756853
FDX01,OUT046,1800.8264375756853
FDL03,OUT049,1800.8264375756853
DRL59,OUT049,1800.8264375756853
DRM11,OUT027,1800.8264375756853
FDA43,OUT049,1800.8264375756853
FDZ56,OUT010,1800.8264375756853
FDI44,OUT018,1800.8264375756853
FDB50,OUT013,1800.8264375756853
FDU15,OUT019,1800.8264375756853
NCJ19,OUT019,1800.8264375756853
FDD48,OUT013,1800.8264375756853
NCW42,OUT035,1800.8264375756853
FDL24,OUT017,1800.8264375756853
NCB30,OUT013,1800.8264375756853
FDK25,OUT013,1800.8264375756853
FDW28,OUT049,1800.8264375756853
FDD47,OUT017,1800.8264375756853
FDK16,OUT019,1800.8264375756853
FDW37,OUT046,1800.8264375756853
